1200,23,20,-2
1200,23,22,-2
1200,22,19,-1
1200,24,21,0
1200,22,21,-1
1200,23,21,0
1200,23,21,-1
1200,22,17,2
1200,22,17,4
1200,22,18,4
1200,17,16,4
1200,21,15,5
1200,23,14,6
1200,21,13,7
1200,21,13,6
1200,18,13,8
1200,19,11,7
1200,19,12,8
1200,17,10,9
1200,19,10,10
1200,18,7,11
1200,17,8,10
1200,18,7,14
1200,20,7,12
1200,19,4,14
1200,18,5,14
1200,20,4,16
1200,21,-6,16
1200,21,4,20
1200,24,4,17
1200,24,2,22
1200,22,4,21
1200,24,3,19
1200,23,2,20
1200,25,3,21
1200,25,2,22
1200,6,2,20
1200,25,2,21
1200,23,0,22
1200,25,2,21
1200,24,1,21
1200,23,1,22
1200,23,0,21
1200,24,-1,23
1200,21,-1,21
1200,23,-1,20
1200,24,-2,22
1200,23,-3,21
1200,21,-4,22
1200,23,-4,21
1200,22,-1,19
1200,22,-4,19
1200,20,-4,19
1200,19,-4,20
1200,21,-6,20
1200,20,-7,18
1200,18,-6,18
1200,18,-6,18
1200,17,-7,17
1200,22,-16,21
1200,22,-19,20
1200,24,-20,22
1200,24,-17,22
1200,24,-18,22
1200,23,-18,22
1200,24,-21,21
1200,26,-20,23
1200,23,-21,22
1200,24,-21,22
1200,25,-21,23
1200,24,-20,20
1200,23,-21,22
1200,23,-22,20
1200,24,-20,21
1200,22,-19,19
1200,21,-21,18
1200,20,-22,19
1200,21,-21,18
1200,20,-19,18
1200,27,-19,17
1200,19,-20,16
1200,21,-19,14
1200,19,-18,12
1200,19,-20,14
1200,17,-20,12
1200,19,-18,12
1200,19,-18,12
1200,18,-18,10
1200,18,-18,8
1200,16,-19,9
1200,18,-18,7
1200,18,-16,5
1200,17,-18,5
1200,17,-19,6
1200,17,-18,6
1200,18,-18,5
1200,20,-19,5
1200,20,-19,4
1200,20,-21,3
1200,23,-20,3
1200,23,-21,3
1200,22,-20,4
1200,23,-21,2
1200,26,-22,1
1200,25,-21,1
1200,25,-21,1
1200,26,-22,-1
1200,23,-23,0
1200,25,-20,2
1200,25,-29,1
1200,23,-18,-5
1200,25,-16,-3
1200,21,-15,-4
1200,21,-15,-3
1200,20,-14,-5
1200,22,-12,-6
1200,20,-11,-6
1200,15,-9,-7
1200,16,-9,-9
1200,15,-9,-9
1200,18,-7,-9
1200,17,-7,-10
1200,17,-5,-13
1200,18,-3,-13
1200,19,-4,-15
1200,18,-3,-15
1200,18,-4,-16
1200,20,-2,-16
1200,21,-2,-17
1200,22,-3,-18
1200,22,-1,-19
1200,32,-1,-19
1200,23,-1,-21
1200,25,1,-20
1200,28,0,-23
1200,26,-1,-21
1200,25,0,-22
1200,26,0,-24
1200,24,1,-23
1200,23,3,-24
1200,25,2,-24
1200,28,3,-24
1200,27,2,-22
1200,30,3,-23
1200,25,3,-22
1200,25,3,-21
1200,24,2,-21
1200,21,3,-22
1200,23,3,-21
1200,20,4,-21
1200,20,5,-20
1200,22,5,-19
1200,23,4,-19
1200,22,7,-20
1200,20,6,-20
1200,19,8,-19
1200,22,8,-18
1200,22,8,-19
1200,20,7,-18
1200,19,9,-19
1200,19,11,-19
1200,22,20,-21
1200,23,20,-22
1200,24,21,-19
1200,23,19,-19
1200,23,20,-21
1200,23,20,-21
1200,23,21,-19
1200,24,21,-19
1200,22,20,-18
1200,23,19,-18
1200,22,20,-19
1200,23,21,-17
1200,21,21,-17
1200,21,20,-17
1200,21,20,-15
1200,23,21,-15
1200,21,19,-15
1200,22,19,-13
1200,20,18,-13
1200,20,18,-13
1200,17,17,-13
1200,18,18,-11
1200,18,18,-11
1200,17,16,-10
1200,18,18,-7
1200,17,18,-7
1200,17,18,-7
1200,17,17,-5
1200,16,17,-5
1200,18,17,-1
1200,19,17,-2
1200,18,19,-3
1200,19,19,-3
1200,20,19,-2
1200,19,17,-2
1200,21,19,-3
1200,21,20,-1
1200,23,19,-3
1200,22,19,-1
1200,22,20,-2
1200,24,19,0
1200,22,20,0
1200,16,20,-1
1200,23,18,-1
1200,22,20,1
1200,25,20,0
1200,24,18,2
1200,23,20,2
1200,22,18,2
1200,22,19,2
1200,24,17,4
1200,21,3,17
1200,20,2,18
1200,22,2,17
1200,21,2,19
1200,23,0,19
1200,22,2,20
1200,21,0,19
1200,20,1,19
1200,20,-1,19
1200,20,-1,19
1200,21,0,19
1200,20,-2,20
1200,20,-2,18
1200,15,-1,18
1200,20,-3,17
1200,18,-2,18
1200,21,-3,18
1200,18,-4,16
1200,17,-4,16
1200,16,-5,16
1200,16,-6,14
1200,16,-5,16
1200,13,-6,17
1200,15,-6,15
1200,16,-8,16
1200,15,-9,15
1200,15,-8,5
1200,13,-9,4
1200,16,-11,16
1200,14,-9,17
1200,16,-12,12
1200,15,-10,16
1200,17,-14,17
1200,18,-14,17
1200,17,-15,18
1200,18,-14,20
1200,18,-15,18
1200,19,-15,17
1200,18,-16,18
1200,20,-15,18
1200,18,-16,17
1200,19,-15,17
1200,18,-14,17
1200,18,-16,16
1200,18,-16,15
1200,18,-16,15
1200,16,-15,16
1200,17,-15,15
1200,17,-14,15
1200,16,-15,14
1200,16,-16,13
1200,13,-13,6
1200,12,-12,6
1200,14,-14,4
1200,13,-13,3
1200,14,-14,4
1200,16,-13,3
1200,15,-15,3
1200,17,-15,1
1200,16,-16,2
1200,17,-15,2
1200,16,-14,2
1200,17,-15,1
1200,30,-16,2
1200,23,-15,1
1200,18,-13,2
1200,17,-14,1
1200,15,-13,0
1200,14,-14,1
1200,16,-13,-1
1200,18,-13,0
1200,16,-13,-3
1200,15,-12,-2
1200,14,-11,-3
1200,14,-10,-4
1200,12,-10,-3
1200,14,-9,-2
1200,13,-8,-4
1200,15,-9,-4
1200,12,-8,-5
1200,13,-8,-4
1200,11,-7,-6
1200,11,-6,-7
1200,11,-4,-6
1200,11,-3,-6
1200,10,-5,-7
1200,12,-4,-9
1200,14,-2,-8
1200,12,0,-11
1200,13,-2,-10
1200,14,-2,-12
1200,14,-1,-13
1200,17,1,-12
1200,15,0,-14
1200,17,1,-12
1200,17,1,-14
1200,17,1,-14
1200,15,2,-14
1200,16,2,-14
1200,13,2,-14
1200,14,3,-15
1200,16,3,-15
1200,16,4,-16
1200,11,6,-13
1200,12,10,-11
1200,12,8,-12
1200,12,7,-12
1200,12,7,-12
1200,13,8,-10
1200,14,10,-12
1200,13,10,-11
1200,13,11,-12
1200,13,12,-12
1200,15,12,-13
1200,14,11,-14
1200,15,12,-13
1200,12,12,-12
1200,15,15,-13
1200,14,11,-14
1200,15,12,-12
1200,15,12,-12
1200,15,11,-11
1200,15,14,-11
1200,15,13,-10
1200,15,13,-10
1200,15,12,-11
1200,13,14,-10
1200,15,15,-8
1200,14,14,-9
1200,13,12,-1
1200,14,11,-9
1200,12,13,-10
1200,12,14,-6
1200,12,13,-5
1200,11,12,-6
1200,11,12,-5
1200,12,12,-3
1200,11,11,-2
1200,11,11,-2
1200,12,13,-2
1200,13,12,-2
1200,13,13,-1
1200,15,13,-1
1200,14,11,-2
1200,15,13,-1
1200,15,14,-1
1200,15,13,0
1200,14,13,1
1200,16,14,1
1200,15,14,1
1200,13,14,1
1200,14,10,1
1200,14,12,0
1200,13,11,2
1200,11,8,6
1200,13,5,7
1200,11,5,7
1200,11,5,8
1200,11,5,8
1200,12,5,9
1200,14,3,7
1200,14,4,9
1200,15,3,11
1200,13,5,10
1200,13,4,11
1200,15,2,12
1200,15,1,12
1200,13,2,13
1200,16,1,13
1200,14,0,12
1200,13,2,13
1200,12,0,11
1200,14,1,12
1200,13,-1,13
1200,15,-2,13
1200,12,-1,13
1200,12,0,11
1200,13,-2,20
1200,12,-3,14
1200,13,-2,13
1200,13,-4,12
1200,12,-11,11
1200,10,0,13
1200,11,-5,13
1200,11,-3,11
1200,9,-6,12
1200,12,-5,12
1200,11,-6,11
1200,11,-7,11
1200,12,-6,10
1200,12,-8,11
1200,12,-11,13
1200,14,-10,13
1200,14,-10,12
1200,11,-10,13
1200,12,-11,13
1200,15,-11,11
1200,14,-11,12
1200,15,-11,13
1200,13,-11,11
1200,13,-10,12
1200,13,-11,11
1200,10,-11,10
1200,13,-11,10
1200,13,-12,10
1200,9,-11,4
1200,11,-10,3
1200,10,-11,3
1200,11,-10,3
1200,10,-10,2
1200,10,-11,2
1200,11,-11,3
1200,12,-12,3
1200,13,-13,3
1200,11,-12,1
1200,13,-11,0
1200,13,-12,1
1200,12,-9,-3
1200,13,-11,1
1200,14,-11,-2
1200,12,-9,0
1200,11,-10,-2
1200,12,-9,-2
1200,11,-9,-3
1200,11,-7,-3
1200,10,-7,-3
1200,12,-7,-4
1200,13,-8,-4
1200,14,-7,-5
1200,11,-5,-6
1200,8,-5,-11
1200,8,-5,-6
1200,8,-2,-6
1200,11,-4,-6
1200,10,-2,-6
1200,8,-2,-9
1200,11,0,-8
1200,11,-3,-9
1200,11,0,-9
1200,11,0,-1
1200,12,1,-9
1200,13,0,-12
1200,12,1,-11
1200,13,1,-11
1200,13,0,-14
1200,13,2,-14
1200,12,2,-13
1200,13,2,-11
1200,16,3,-13
1200,13,4,-12
1200,14,3,-13
1200,14,5,-11
1200,12,3,-13
1200,12,3,-12
1200,11,4,-12
1200,12,5,-12
1200,13,10,-13
1200,14,9,-11
1200,12,8,-13
1200,13,12,-13
1200,14,13,-11
1200,14,11,-11
1200,14,12,-13
1200,15,13,-11
1200,16,14,-13
1200,15,12,-8
1200,15,12,-13
1200,15,12,-12
1200,15,14,-11
1200,15,13,-11
1200,14,14,-11
1200,14,12,-9
1200,15,13,-10
1200,14,12,-7
1200,13,17,-8
1200,13,15,-9
1200,12,12,-8
1200,11,11,-6
1200,5,14,-6
1200,13,13,-7
1200,12,13,-6
1200,11,12,-4
1200,11,14,-3
1200,13,11,-5
1200,13,12,-3
1200,10,12,-2
1200,10,13,-4
1200,13,13,-1
1200,13,14,-3
1200,13,14,-2
1200,13,15,-1
1200,16,14,0
1200,16,13,-1
1200,19,15,0
1200,17,15,2
1200,17,14,1
1200,17,16,3
1200,17,14,2
1200,16,14,2
1200,17,12,2
1200,16,13,4
1200,20,13,4
1200,18,13,4
1200,16,11,3
1200,15,11,4
1200,15,11,5
1200,15,12,4
1200,15,5,7
1200,13,6,10
1200,14,5,12
1200,16,4,11
1200,16,3,12
1200,16,3,14
1200,16,2,13
1200,17,4,14
1200,17,4,14
1200,20,1,15
1200,18,4,16
1200,20,2,16
1200,21,-1,17
1200,19,1,16
1200,17,1,19
1200,17,1,15
1200,17,-1,17
1200,19,0,17
1200,19,-1,16
1200,17,0,17
1200,17,-1,16
1200,17,-2,15
1200,16,-2,16
1200,18,-2,15
1200,22,-5,16
1200,17,-4,15
1200,15,-4,15
1200,15,-5,14
1200,16,-5,14
1200,16,-5,15
1200,17,-6,14
1200,13,-7,15
1200,15,-6,14
1200,14,-8,15
1200,14,-8,15
1200,15,-8,15
1200,13,-10,16
1200,16,-11,15
1200,16,-11,16
1200,16,-13,15
1200,16,-13,17
1200,18,-13,16
1200,18,-14,17
1200,17,-14,18
1200,18,-14,17
1200,18,-14,17
1200,17,-15,17
1200,17,-16,16
1200,18,-15,16
1200,18,-16,15
1200,19,-16,15
1200,18,-15,15
1200,15,-10,10
1200,15,-14,9
1200,13,-14,9
1200,13,-16,7
1200,16,-14,7
1200,12,-13,7
1200,13,-15,6
1200,14,-14,5
1200,15,-14,5
1200,15,-14,4
1200,17,-15,3
1200,14,-16,3
1200,17,-17,3
1200,18,-15,3
1200,17,-18,4
1200,20,-17,3
1200,17,-18,2
1200,18,-17,1
1200,21,-16,3
1200,21,-17,1
1200,19,-18,2
1200,21,-18,1
1200,19,-18,0
1200,20,-17,-1
1200,20,-16,1
1200,20,-15,-1
1200,19,-14,0
1200,18,-15,-1
1200,18,-14,-2
1200,18,-14,-3
1200,18,-13,-2
1200,16,-13,-3
1200,18,-12,-2
1200,17,-12,-3
1200,17,-13,-1
1200,17,-11,-5
1200,18,-9,-4
1200,13,-9,-6
1200,16,-10,-7
1200,13,-8,-8
1200,16,-6,-8
1200,13,-5,-10
1200,18,-9,-10
1200,16,-4,-9
1200,16,-4,-12
1200,13,-2,-11
1200,18,-3,-14
1200,16,-3,-13
1200,17,-1,-15
1200,19,0,-10
1200,21,0,-18
1200,15,9,-16
1200,17,9,-16
1200,16,10,-15
1200,18,11,-16
1200,16,13,-17
1200,17,11,-15
1200,17,15,-18
1200,20,15,-18
1200,17,15,-17
1200,18,14,-16
1200,21,17,-19
1200,21,16,-18
1200,20,17,-20
1200,21,18,-21
1200,22,17,-20
1200,21,19,-21
1200,22,17,-20
1200,19,20,-21
1200,21,18,-19
1200,24,19,-18
1200,23,18,-19
1200,22,18,-20
1200,21,20,-18
1200,21,20,-19
1200,21,19,-17
1200,22,19,-16
1200,21,18,-17
1200,21,19,-15
1200,22,20,-15
1200,20,19,-15
1200,19,21,-14
1200,19,20,-12
1200,19,18,-12
1200,18,18,-11
1200,17,19,-11
1200,18,17,-9
1200,18,19,-9
1200,16,15,-7
1200,17,17,-7
1200,17,18,-6
1200,18,16,-6
1200,17,18,-6
1200,17,18,-5
1200,19,17,-4
1200,18,19,-4
1200,20,18,-3
1200,21,19,-3
1200,20,19,-1
1200,22,19,-2
1200,23,19,-2
1200,22,21,-2
1200,21,19,3
1200,24,19,3
1200,17,19,2
1200,22,19,4
1200,24,17,2
1200,24,17,4
1200,24,17,5
1200,21,15,4
1200,21,15,5
1200,19,16,5
1200,25,15,5
1200,19,13,5
1200,18,13,9
1200,17,11,6
1200,18,11,9
1200,17,9,9
1200,19,9,10
1200,17,8,11
1200,18,6,10
1200,18,8,11
1200,17,6,14
1200,19,6,16
1200,22,5,16
1200,20,4,16
1200,21,5,16
1200,24,4,18
1200,24,4,17
1200,24,4,18
1200,22,4,19
1200,23,1,20
1200,24,3,19
1200,24,2,18
1200,24,2,20
1200,24,2,20
1200,25,1,19
1200,25,2,20
1200,24,2,20
1200,23,1,5
1200,22,1,20
1200,23,1,20
1200,23,1,20
1200,21,-2,21
1200,23,0,21
1200,21,-1,22
1200,21,-2,19
1200,20,-2,19
1200,22,-4,18
1200,20,-5,19
1200,19,-5,18
1200,19,-4,17
1200,20,-6,18
1200,18,-11,19
1200,20,-12,19
1200,20,-13,20
1200,19,-15,19
1200,20,-16,21
1200,22,-16,20
1200,22,-16,19
1200,19,-18,21
1200,23,-18,22
1200,21,-18,21
1200,22,-20,22
1200,21,-19,20
1200,22,-14,21
1200,23,-20,19
1200,22,-20,21
1200,27,-19,19
1200,22,-19,20
1200,21,-17,19
1200,21,-19,19
1200,22,-17,17
1200,21,-19,18
1200,20,-18,17
1200,21,-18,18
1200,18,-19,18
1200,20,-18,15
1200,20,-18,14
1200,18,-19,14
1200,19,-15,15
1200,16,-16,12
1200,17,-17,15
1200,19,-15,12
1200,16,-16,11
1200,15,-17,11
1200,15,-15,9
1200,14,-16,7
1200,15,-16,7
1200,17,-15,6
1200,17,-16,5
1200,16,-16,6
1200,17,-17,3
1200,19,-19,3
1200,15,-17,3
1200,19,-18,3
1200,20,-18,3
1200,21,-19,3
1200,21,-20,2
1200,21,-20,3
1200,22,-20,2
1200,22,-20,3
1200,23,-20,2
1200,19,-20,2
1200,20,-15,-3
1200,20,-15,-3
1200,20,-15,-4
1200,21,-15,-3
1200,20,-15,-5
1200,18,-12,-5
1200,18,-12,-6
1200,16,-11,-4
1200,15,-11,-6
1200,16,-10,-7
1200,15,-9,-6
1200,17,-7,-8
1200,17,-7,-9
1200,14,-6,-10
1200,17,-5,-11
1200,16,-6,-12
1200,16,-3,-14
1200,16,-4,-12
1200,24,-2,-14
1200,18,-2,-16
1200,22,-5,-16
1200,21,-2,-16
1200,22,-1,-19
1200,22,-1,-18
1200,23,-1,-21
1200,19,1,-20
1200,20,2,-21
1200,23,0,-23
1200,24,1,-20
1200,23,0,-22
1200,22,0,-22
1200,22,2,-22
1200,22,1,-19
1200,24,1,-21
1200,24,3,-21
1200,22,3,-21
1200,22,2,-21
1200,25,4,-21
1200,24,6,-20
1200,33,5,-19
1200,20,4,-21
1200,21,7,-19
1200,21,5,-18
1200,19,5,-19
1200,18,7,-19
1200,20,8,-18
1200,18,7,-12
1200,19,7,-17
1200,18,8,-17
1200,18,9,-17
1200,16,9,-18
1200,17,12,-19
1200,21,18,-19
1200,24,18,-21
1200,24,20,-21
1200,22,19,-21
1200,25,19,-19
1200,24,20,-22
1200,24,20,-23
1200,25,20,-21
1200,23,20,-20
1200,21,20,-21
1200,23,22,-19
1200,22,20,-18
1200,22,20,-18
1200,22,19,-16
1200,21,20,-17
1200,23,20,-15
1200,21,21,-15
1200,21,20,-16
1200,20,20,-13
1200,20,18,-14
1200,18,19,-13
1200,20,19,-13
1200,18,19,-12
1200,18,19,-10
1200,18,19,-10
1200,19,17,-9
1200,17,16,-8
1200,16,18,-8
1200,17,19,-7
1200,16,18,-6
1200,19,20,-4
1200,18,19,-5
1200,18,17,-5
1200,20,18,-4
1200,22,19,-4
1200,20,21,-4
1200,20,20,-3
1200,21,21,-2
1200,23,22,-2
1200,24,22,-1
1200,23,21,0
1200,25,22,0
1200,30,22,-2
1200,26,24,-1
1200,25,23,1
1200,25,22,-1
1200,22,21,0
1200,23,21,1
1200,23,20,2
1200,25,20,2
1200,24,19,3
1200,19,15,7
1200,21,12,3
1200,17,13,7
1200,19,11,9
1200,20,10,9
1200,19,9,10
1200,18,9,8
1200,17,7,12
1200,19,8,12
1200,20,5,13
1200,23,6,15
1200,21,6,16
1200,21,5,17
1200,23,6,16
1200,24,4,20
1200,24,4,20
1200,26,2,20
1200,23,3,20
1200,22,4,21
1200,25,4,23
1200,25,3,21
1200,26,3,21
1200,24,3,21
1200,25,2,22
1200,27,3,23
1200,24,3,22
1200,26,1,31
1200,26,1,23
1200,25,-1,23
1200,24,1,22
1200,25,-1,20
1200,23,-1,21
1200,24,0,22
1200,23,-2,21
1200,22,-4,21
1200,23,-2,21
1200,20,-3,21
1200,23,-2,22
1200,20,-4,19
1200,20,-4,20
1200,21,-6,20
1200,20,-7,19
1200,17,-6,18
1200,19,-6,20
1200,19,-7,19
1200,18,-7,18
1200,19,-8,18
1200,17,-10,19
1200,17,-11,19
1200,19,-11,19
1200,20,-14,20
1200,23,-20,22
1200,24,-21,23
1200,25,-18,22
1200,26,-21,24
1200,25,-21,23
1200,25,-21,22
1200,23,-21,22
1200,25,-21,22
1200,24,-20,22
1200,24,-21,21
1200,24,-21,20
1200,23,-21,21
1200,23,-21,21
1200,23,-22,19
1200,22,-19,20
1200,22,-22,18
1200,22,-20,17
1200,23,-21,17
1200,22,-20,15
1200,21,-19,16
1200,19,-20,15
1200,19,-16,14
1200,20,-20,14
1200,19,-19,11
1200,18,-19,10
1200,19,-17,11
1200,17,-19,8
1200,18,-18,9
1200,19,-18,7
1200,19,-21,7
1200,20,-18,6
1200,14,-19,5
1200,19,-18,3
1200,15,-19,0
1200,21,-20,2
1200,22,-20,4
1200,23,-20,3
1200,25,-20,4
1200,22,-21,2
1200,24,-22,2
1200,23,-22,2
1200,24,-22,2
1200,24,-22,2
1200,25,-22,0
1200,24,-23,1
1200,25,-22,1
1200,25,-21,2
1200,25,-21,1
1200,24,-20,2
1200,26,-20,-2
1200,23,-20,-1
1200,21,-15,-4
1200,18,-12,-7
1200,19,-13,-7
1200,20,-12,-5
1200,17,-11,-9
1200,16,-8,-9
1200,18,-8,-10
1200,16,-6,-11
1200,17,-7,-12
1200,18,-7,-12
1200,18,-5,-12
1200,21,-4,-12
1200,19,-4,-14
1200,21,-5,-15
1200,22,-3,-17
1200,22,-1,-16
1200,22,-1,-18
1200,22,-1,-19
1200,22,-2,-22
1200,24,-3,-20
1200,24,0,-22
1200,25,-2,-22
1200,24,0,-23
1200,26,1,-24
1200,25,0,-23
1200,25,1,-22
1200,25,1,-24
1200,25,2,-22
1200,25,2,-24
1200,24,3,-22
1200,23,3,-22
1200,23,4,-20
1200,25,3,-23
1200,22,6,-22
1200,23,4,-21
1200,24,5,-21
1200,26,4,-21
1200,22,4,-21
1200,19,4,-20
1200,23,5,-21
1200,20,6,-19
1200,20,8,-20
1200,20,9,-20
1200,18,6,-18
1200,20,8,-19
1200,20,9,-19
1200,19,8,-17
1200,18,9,-19
1200,17,11,-17
1200,19,13,-17
1200,18,11,-16
1200,21,19,-17
1200,22,18,-14
1200,21,19,-14
1200,21,19,-14
1200,19,18,-14
1200,17,18,-12
1200,18,18,-11
1200,18,18,-11
1200,16,17,-9
1200,19,17,-10
1200,17,16,-7
1200,18,16,-7
1200,16,16,-7
1200,16,17,-6
1200,17,17,-2
1200,17,17,-3
1200,17,17,-3
1200,19,18,-3
1200,20,20,-1
1200,21,19,-3
1200,22,19,-1
1200,22,19,-1
1200,23,21,-1
1200,23,21,-1
1200,22,20,0
1200,23,23,0
1200,25,22,-1
1200,24,21,-1
1200,25,22,0
1200,23,20,-1
1200,24,19,2
1200,24,20,2
1200,25,20,2
1200,24,20,2
1200,18,19,3
1200,24,19,3
1200,25,19,4
1200,22,18,4
1200,22,18,3
1200,23,17,4
1200,22,16,4
1200,19,15,5
1200,19,14,4
1200,18,13,6
1200,20,14,7
1200,20,11,7
1200,18,9,9
1200,16,8,7
1200,17,7,9
1200,17,8,12
1200,18,8,11
1200,16,5,11
1200,16,-8,5
1200,14,-8,16
1200,17,-8,19
1200,14,-11,19
1200,17,-10,17
1200,17,-12,19
1200,20,-13,18
1200,18,-14,18
1200,18,-14,18
1200,17,-14,17
1200,17,-16,18
1200,19,-16,17
1200,18,-16,18
1200,20,-17,17
1200,19,-16,18
1200,19,-16,17
1200,20,-15,16
1200,19,-16,14
1200,16,-16,16
1200,18,-15,17
1200,17,-16,14
1200,19,-17,13
1200,18,-15,9
1200,15,-17,16
1200,17,-16,12
1200,16,-16,12
1200,16,-16,11
1200,14,-16,10
1200,15,-14,10
1200,15,-14,9
1200,14,-14,9
1200,14,-12,8
1200,14,-13,6
1200,13,-12,6
1200,13,-12,7
1200,13,-13,4
1200,12,-14,5
1200,13,-14,5
1200,14,-14,5
1200,16,-13,4
1200,17,-15,2
1200,16,-14,5
1200,17,-15,2
1200,17,-16,3
1200,17,-16,3
1200,17,-15,2
1200,15,-15,1
1200,19,-17,1
1200,17,-16,0
1200,17,-16,3
1200,16,-15,0
1200,17,-9,-5
1200,16,-8,-3
1200,15,-9,-6
1200,13,-8,-4
1200,13,-7,-6
1200,13,-5,-5
1200,11,-6,-7
1200,10,-3,-8
1200,14,-5,-9
1200,11,-4,-9
1200,12,-3,-10
1200,14,-1,-9
1200,16,-1,-11
1200,14,0,-12
1200,15,0,-14
1200,16,1,-12
1200,17,1,-13
1200,15,-1,-13
1200,15,3,-15
1200,13,2,-14
1200,15,2,-14
1200,17,3,-13
1200,17,3,-15
1200,14,3,-15
1200,16,-2,-14
1200,16,3,-13
1200,14,3,-14
1200,14,4,-13
1200,14,4,-14
1200,15,3,-14
1200,15,4,-13
1200,15,7,-13
1200,15,6,-13
1200,14,5,-12
1200,12,6,-13
1200,12,7,-11
1200,12,6,-11
1200,13,7,-11
1200,12,8,-12
1200,14,9,-12
1200,13,10,-13
1200,13,9,-12
1200,13,9,-13
1200,15,12,-13
1200,14,12,-12
1200,14,12,-13
1200,17,12,-13
1200,15,12,-15
1200,15,11,-14
1200,15,13,-13
1200,15,12,-13
1200,13,13,-10
1200,14,12,-9
1200,12,12,-8
1200,12,13,-6
1200,12,13,-5
1200,8,13,-7
1200,12,11,-4
1200,12,12,5
1200,12,13,-2
1200,12,12,-3
1200,11,13,-2
1200,12,12,-3
1200,13,14,-2
1200,14,14,-2
1200,14,12,-1
1200,15,14,0
1200,17,13,-2
1200,14,13,1
1200,15,14,0
1200,15,14,1
1200,15,12,2
1200,15,13,0
1200,15,12,0
1200,15,12,2
1200,13,11,2
1200,14,12,2
1200,15,11,2
1200,14,9,4
1200,13,9,4
1200,14,11,4
1200,11,9,4
1200,13,10,3
1200,14,8,3
1200,11,6,5
1200,10,8,5
1200,12,7,6
1200,14,5,7
1200,12,6,7
1200,11,6,7
1200,11,5,8
1200,14,4,7
1200,13,5,8
1200,14,4,10
1200,14,4,10
1200,15,4,12
1200,17,3,10
1200,14,4,13
1200,15,3,12
1200,16,3,14
1200,17,2,12
1200,16,1,13
1200,13,2,11
1200,12,-4,14
1200,13,-5,13
1200,11,-3,13
1200,13,-5,11
1200,10,-7,10
1200,10,-5,12
1200,10,-5,10
1200,13,-7,13
1200,11,-7,12
1200,12,-8,14
1200,12,-7,12
1200,13,-9,12
1200,14,-10,11
1200,13,-10,12
1200,14,-12,13
1200,13,-11,11
1200,13,-11,14
1200,13,-12,12
1200,14,-9,13
1200,13,-11,12
1200,11,-14,10
1200,12,-12,13
1200,12,-11,10
1200,12,-12,10
1200,12,-11,11
